date,X01-a,X01-b,X02-a,X02-b,Z01-a,Z01-b,Z02-a,Z02-b,Z03-a,Z03-b,Z04-a,Z04-b,Z05-a,Z05-b,Y01-a,Y01-b,Y02-a,Y02-b,Y03-a,Y03-b,T01-a,T01-b
2018-05-05,0.06187,0.23827,0,0,0.58231,0,0.73465,0.38893,3.79153,1.84642,1.02722,2.46533,0.90991,7.39308,0.01658,0.1449,0,0.20049,0.30785,0.79527,1.07638,1.45833
2018-05-06,0.07635,0.21589,0,7.14285,0.74113,0.26469,0,0.3025,3.91358,1.88213,1.41242,2.20852,1.25113,7.41583,0.02195,0.16539,0.07711,0.33929,0.41046,0.35915,0.9375,1.59722
2018-05-07,0.21325,0.83855,14.28571,0,0,0,0.56179,0.64822,5.40974,2.97122,1.95172,3.21006,1.72884,8.55323,0.02829,0.20247,0.15422,0.1388,0.43612,0.41046,1.49305,1.80555
2018-05-08,0.35148,0.78589,32.85714,24.28571,3.59978,0,5.18582,1.03716,8.62508,10.25401,13.94453,4.72521,12.35213,22.90718,0.11513,0.483,0.40098,0.55521,3.412,5.07952,3.81944,3.68055
2018-05-09,0.30935,0.81222,28.57142,32.85714,2.43515,0.4235,3.32757,1.4261,8.37415,5.65353,5.72675,3.2871,5.07279,16.17379,0.08001,0.40689,0.21591,0.64774,2.48845,4.36121,3.57638,3.54166
2018-05-10,0.24353,1.3717,31.42857,34.28571,0.37056,0.63525,1.16681,1.08038,8.66273,5.09357,4.54545,3.2871,4.02638,10.21383,0.06098,0.29468,0.09253,0.49352,0.74397,1.64186,3.61111,2.98611
2018-05-11,0.2093,3.15149,24.28571,24.28571,0,0,0.64822,1.12359,8.38584,4.76895,4.2116,2.28556,3.73066,9.84986,0.05464,0.30102,0.10795,0.43183,0.87224,2.12929,3.92361,2.77777
2018-05-12,0.11057,0.4173,7.14285,8.57142,0.4235,0,0.51858,0.21607,4.21061,1.86687,1.87467,2.2342,1.6606,7.64331,0.02293,0.19856,0.07711,0.40098,0.46177,0.64135,0.65972,1.35416
2018-05-13,0.09741,0.79379,0,0,0.31762,0.26469,0.34572,0.43215,4.1499,1.72404,1.92604,2.56805,1.70609,8.34849,0.02146,0.19466,0,0.35471,0,0.20523,0.86805,1.28472
2018-05-14,0.15928,0.3936,11.42857,31.42857,0.37056,0.847,1.21002,0.69144,8.32383,5.11856,12.73754,3.36414,11.28298,13.92174,0.06342,0.29663,0.07711,0.30845,0.82093,1.53925,4.40972,3.75
2018-05-15,0.15402,0.45284,10,21.42857,0.37056,0,0.99394,0.95073,8.25015,4.94749,3.49255,3.69799,3.09372,12.30664,0.05317,0.29614,0.26218,0.43183,0.9492,1.2827,3.33333,2.8125
2018-05-16,0.17376,0.36069,32.85714,24.28571,1.37638,0.89994,1.7286,0,7.81743,5.47889,3.9548,2.59373,3.50318,10.30482,0.07367,0.32883,0.35471,0.35471,1.87275,1.33401,3.99305,2.8125
2018-05-17,0.13295,0.50286,12.85714,10,0.47644,0.52938,1.08038,0.73465,7.54508,4.54269,3.13302,2.69645,2.77525,8.8717,0.04976,0.43177,0.18507,0.18507,0.74397,0.667,2.5,2.53472
2018-05-18,0.45416,100,21.42857,100,0.31762,0.31762,0.56179,0.90751,7.20325,4.26969,2.69645,2.13148,2.38853,6.5969,0.05073,0.35371,0,0.1388,1.05182,0.69266,2.67361,2.08333
2018-05-19,0.17508,2.32873,7.14285,24.28571,0,0,0,0.25929,3.68635,1.62146,1.69491,1.61787,1.50136,4.75432,0.02244,0.26784,0,0.1388,0,0.25654,0.52083,0.48611
2018-05-20,0.10794,0.66347,0,0,0,0,0,0.21607,4.28429,1.63509,1.4381,2.31124,1.27388,5.73248,0.02341,0.29711,0,0.15422,0.15392,0.25654,0.41666,0.79861
2018-05-21,0.16323,0.99389,20,14.28571,0,0.58231,0,0.64822,7.84567,4.38558,5.16178,2.28556,4.57233,7.84804,0.03317,0.33371,0,0.2776,0.53873,0.84658,3.19444,1.94444
2018-05-22,0.09478,0.50155,0,0,0,0.26469,0,0.69144,5.18381,2.30413,2.85053,1.69491,2.52502,5.43676,0.01853,0.20491,0.09253,0,0,0.17957,1.45833,0.9375
2018-05-23,0.17113,0.45284,11.42857,22.85714,0.4235,0.63525,0.73465,0.77787,8.50854,4.75207,4.95634,2.28556,4.39035,8.73521,0.0361,0.3259,0,0,0.56439,0.87224,3.64583,2.29166
2018-05-24,0.21457,0.67137,18.57142,31.42857,0.63525,0.37056,0.99394,0.82108,7.72816,4.73486,4.00616,2.31124,3.54868,6.77888,0.05464,0.28053,0.09253,0.20049,0.64135,0.667,3.09027,1.63194
2018-05-25,0.22773,1.11105,22.85714,20,1.69401,1.05876,1.51253,0.90751,8.44946,6.3969,12.73754,3.72367,11.28298,5.93721,0.07318,0.27077,0.23133,0.46267,1.74448,0.59004,5.06944,2.39583
2018-05-26,0.08951,0.74377,11.42857,8.57142,0.52938,0.26469,0,0.21607,3.93793,2.94687,1.54083,2.43965,1.36487,4.75432,0.01853,0.22686,0,0.12338,0,0.41046,1.21527,0.83333
2018-05-27,0.07766,0.35806,0,0,0.31762,0.31762,0.3025,0.3025,3.97818,2.66705,1.66923,4.28864,1.47861,7.55232,0.01951,0.24686,0,0.20049,0.20523,0.38481,1.21527,1.28472
2018-05-28,0.16586,0.46206,20,28.57142,0.68819,1.37638,0.56179,1.46931,8.18879,6.70756,3.13302,4.75089,2.77525,10.35031,0.04195,0.41518,0,0.46267,0.59004,1.25705,4.96527,3.99305
2018-05-29,0.16323,0.47127,24.28571,35.71428,1.37638,0.89994,2.59291,1.16681,7.67752,6.58908,3.2871,3.54391,2.91173,10.80527,0.06927,0.31175,0,0.35471,1.18009,2.38583,4.65277,2.53472
2018-05-30,0.19746,0.47785,25.71428,27.14285,4.8703,0.52938,9.80985,1.85825,8.50075,7.72069,3.80071,4.80225,3.36669,14.33121,0.14002,0.40396,0.60148,1.29549,1.48794,1.43663,4.09722,3.05555
2018-05-31,0.18166,0.37517,25.71428,24.28571,0.47644,0.63525,1.77182,1.21002,7.86775,7.38796,3.08166,3.18438,2.72975,9.59963,0.08196,0.33663,0.24676,0.64774,0.79527,0.64135,3.40277,2.39583
2018-06-01,0.1369,0.31857,8.57142,22.85714,0.47644,0.37056,0.69144,1.46931,6.87377,5.11986,3.08166,2.92758,2.72975,6.96087,0.05171,0.25516,0.16964,0.58605,0.56439,0.82093,3.36805,2.01388
2018-06-02,0.08425,0.4015,0,0,0.68819,0,0.25929,0.56179,3.85742,2.17558,1.33538,2.15716,1.18289,5.68698,0.02293,0.19905,0.1388,0.16964,0,0,0.55555,0.27777
2018-06-03,0.06976,0.46864,0,0,0,0,0,0.69144,4.01356,2.08177,1.38674,2.3626,1.22838,6.61965,0.02927,0.30736,0.07711,0.24676,0.23088,0.35915,1.14583,0.79861
2018-06-04,0.14875,0.42915,24.28571,31.42857,0.31762,1.16463,0.69144,0.77787,8.07355,5.06078,12.9173,2.79917,11.44222,9.98635,0.04586,0.35859,0.24676,0.35471,0.3335,0.97485,4.30555,2.22222
2018-06-05,0.13953,0.28829,20,30,0.47644,0.58231,0.8643,1.25324,7.96026,4.61346,3.56959,2.33692,3.16196,7.07461,0.05805,0.32688,0.07711,0.33929,0.74397,1.05182,3.125,1.77083
2018-06-06,0.11057,0.19351,15.71428,7.14285,0.47644,0.26469,0,0.34572,4.80173,2.20577,1.56651,1.38674,1.38762,5.77797,0.03171,0.2576,0,0.09253,0.15392,0.20523,1.21527,0.34722
2018-06-07,0.1369,0.33568,8.57142,25.71428,0.31762,0.47644,0.82108,0.90751,8.1388,4.54756,3.49255,2.3626,3.09372,9.84986,0.04683,0.3581,0.09253,0.53979,0.56439,0.87224,3.4375,1.5625
2018-06-08,0.17639,0.38044,12.85714,24.28571,0.74113,0.52938,0.90751,0.82108,7.23215,4.27683,3.23574,1.90035,2.86624,9.57688,0.06098,0.31175,0.09253,0.38556,0.51308,0.6157,2.56944,2.25694
2018-06-09,0.14085,0.20799,12.85714,12.85714,0,0,0,0.38893,3.9811,1.70878,1.48947,1.82331,1.31938,5.48225,0.02878,0.25467,0.09253,0.20049,0.35915,0.15392,0.86805,0.625
2018-06-10,0.11979,0.18561,8.57142,18.57142,0.52938,0,0,0.34572,4.28397,1.75325,1.87467,2.59373,1.6606,7.41583,0.02585,0.34932,0.09253,0.07711,0.15392,0.12827,1.07638,0.69444
2018-06-11,0.21457,0.27249,28.57142,21.42857,0.47644,0.4235,0,0.38893,8.11803,5.01274,6.54853,4.0832,5.80072,11.91992,0.06049,0.40494,0.18507,0.37014,0.41046,0.667,3.40277,1.94444
2018-06-12,0.20799,0.28829,14.28571,17.14285,3.33509,0.68819,3.50043,1.77182,8.48192,9.51421,3.62095,3.87776,3.20746,11.87443,0.04732,0.39079,0.1388,0.66317,0.51308,0.89789,4.23611,2.43055
2018-06-13,0.1211,0.23168,12.85714,15.71428,1.11169,0,0.69144,0.21607,5.06695,3.18254,2.00308,3.46687,1.77434,6.96087,0.02878,0.34054,0,0.18507,0.15392,0.20523,1.00694,0.48611
2018-06-14,0.35938,0.37781,28.57142,25.71428,5.08205,0.79407,8.16767,0.82108,9.44993,6.51993,6.59989,5.77812,5.84622,17.85714,0.08977,0.42152,0.44725,0.53979,0.87224,0.69266,3.47222,1.94444
2018-06-15,0.17245,0.26591,20,22.85714,2.48808,1.00582,2.42005,0.95073,11.50151,4.92769,14.17565,4.00616,12.55686,17.15195,0.0883,0.42299,0.38556,0.64774,0.76962,0.97485,3.29861,2.15277
2018-06-16,0.11321,0.14348,8.57142,30,0.847,0.26469,0.64822,0.3025,5.84019,1.78507,5.95788,3.18438,5.27752,10.73703,0.05561,0.29565,0.16964,0.16964,0.41046,0.15392,0.45138,0.83333
2018-06-17,0.1369,0.19746,17.14285,20,0.89994,0,0.25929,0,5.30229,1.78961,4.62249,4.03184,4.09463,10.46405,0.05903,0.32151,0.20049,0.09253,0.48742,0.17957,1.00694,0.59027
2018-06-18,0.33436,0.32515,28.57142,31.42857,8.99947,0.47644,12.14347,0.21607,14.57889,7.60124,13.585,7.83256,12.03366,30.59599,0.26443,0.4508,1.095,1.095,4.15597,3.18111,3.64583,2.46527
2018-06-19,0.24748,0.35016,28.57142,25.71428,14.92853,0.58231,18.53932,0.64822,14.43118,7.98169,19.69696,11.58192,17.44767,40.35486,0.38884,0.49471,1.48056,1.49599,6.157,4.10466,4.0625,1.90972
2018-06-20,0.18034,0.29356,18.57142,28.57142,5.13499,0,4.8401,0.99394,13.656,5.9749,17.69388,5.88084,15.67333,23.27115,0.21808,0.47617,1.00246,1.26465,2.71934,3.71985,3.71527,1.73611
2018-06-21,0.18034,0.23563,12.85714,22.85714,3.54685,0,5.01296,0.95073,12.05174,5.44545,11.83872,5.36723,10.4868,22.33848,0.18588,0.39811,0.81739,0.77112,2.02668,2.20625,3.47222,2.04861
2018-06-22,0.11979,0.1527,20,10,2.80571,0.95288,3.15471,0.47536,10.54292,4.83095,7.88392,3.9548,6.98362,16.96997,0.15758,0.35322,0.83281,0.77112,1.71883,2.69368,3.02083,1.42361
2018-06-23,0.19482,0.13032,11.42857,0,1.11169,0,0.8643,0.3025,5.38183,1.91264,3.33846,2.97894,2.95723,9.07643,0.05317,0.19954,0.33929,0.16964,0.35915,0.35915,0.38194,0.38194
2018-06-24,0.08293,0.08556,0,0,0.58231,0,0.43215,0.25929,4.87997,1.71008,2.69645,2.87621,2.38853,8.68971,0.05269,0.19759,0.20049,0.26218,0.48742,0.6157,0.65972,0.38194
2018-06-25,0.16586,0.17903,14.28571,0,0.89994,0.26469,1.21002,0.69144,11.86963,4.51737,18.61838,3.08166,16.49226,13.89899,0.10489,0.30297,0.46267,0.46267,0.59004,1.64186,2.95138,2.08333
2018-06-26,0.16586,0.22115,10,10,2.22339,0.68819,3.37078,0.99394,11.44957,5.03254,10.58038,3.69799,9.37215,15.67333,0.14929,0.35225,0.70943,0.74028,1.66752,3.18111,2.77777,1.97916
2018-06-27,0.11321,0.17639,12.85714,10,2.27633,0.68819,2.50648,0.34572,10.95129,4.52971,7.39599,3.59527,6.55141,11.12374,0.10391,0.31273,0.38556,0.37014,1.00051,2.30887,2.88194,2.08333
2018-06-28,0.1211,0.15138,15.71428,0,4.02329,0.63525,4.66724,0.38893,10.50429,4.83517,8.44889,6.80534,7.48407,23.15741,0.13319,0.29565,1.00246,0.67859,2.4628,2.15495,2.63888,1.84027
2018-06-29,0.44889,4.95629,14.28571,37.14285,3.12334,0,2.37683,0.3025,10.92337,4.60242,9.47611,4.69953,8.39399,16.58325,0.17807,0.30102,1.00246,0.60148,3.28373,2.23191,2.63888,2.1875
2018-06-30,0.09741,0.3133,0,7.14285,1.05876,0,0.43215,0,5.54349,1.70099,1.87467,2.67077,1.6606,8.09827,0.06293,0.21808,0.47809,0.07711,0.46177,0.30785,0.48611,0.59027
2018-07-01,0.08951,0.24748,0,0,0.47644,0,0.47536,0.25929,5.61133,1.78636,2.46533,2.85053,2.1838,9.80436,0.04732,0.26589,0.24676,0.20049,0.53873,0.74397,0.3125,0.38194
2018-07-02,0.20536,0.29224,10,0,14.1874,0.52938,16.81071,0.47536,12.08225,19.55332,14.35541,10.9399,12.7161,41.5605,0.3742,0.37713,4.00987,1.32634,5.72088,4.48948,3.36805,2.77777
2018-07-03,0.23168,0.2567,10,15.71428,6.56431,0.63525,3.50043,0,11.21812,5.9366,5.39291,7.85824,4.77707,30.30027,0.22881,0.35956,1.7119,1.01789,3.25808,2.59107,3.09027,1.84027
2018-07-04,0.18034,0.24353,20,8.57142,3.54685,0.31762,2.20397,0.43215,10.81462,5.0452,5.64971,5.52131,5.00454,25.61419,0.2654,0.34737,1.68106,0.77112,2.02668,1.79579,3.09027,2.15277
2018-07-05,0.15402,0.22247,18.57142,17.14285,6.77607,0.37056,4.71045,0.64822,9.94627,5.36592,4.69953,8.47457,4.16287,26.54686,0.29175,0.35225,2.39049,0.8945,3.46331,2.38583,2.88194,2.08333
2018-07-06,0.19746,0.23432,18.57142,0,2.32927,0,1.38288,0.21607,10.18714,5.16531,4.80225,5.21314,4.25386,20.76888,0.1849,0.34298,1.3726,0.64774,2.66803,2.38583,2.36111,1.97916
2018-07-07,0.09083,0.06845,0,0,1.00582,0,0.3025,0,5.00365,1.64256,1.66923,3.56959,1.47861,11.98817,0.07025,0.23369,0.55521,0.09253,0.92355,0.69266,0.72916,0.17361
2018-07-08,0.06582,0.06845,7.14285,7.14285,0.847,0,0,0,4.88192,1.65425,1.69491,4.2116,1.50136,12.82984,0.07415,0.29565,0.66317,0.29302,0.82093,0.6157,0.3125,0.48611
2018-07-09,0.12637,0.1369,8.57142,11.42857,2.32927,0,0.8643,0.47536,10.4978,4.50439,4.26296,3.64663,3.77616,17.92538,0.11855,0.3942,1.21838,0.94077,1.41097,1.59055,3.36805,2.1875
2018-07-10,0.11584,0.18956,18.57142,22.85714,1.79989,0,1.03716,0.56179,10.30595,4.5323,4.39137,2.92758,3.88989,15.44585,0.08684,0.38103,1.01789,0.87908,0.92355,1.48794,3.33333,1.97916
2018-07-11,0.13953,0.22247,24.28571,15.71428,1.9587,0.58231,1.25324,0.21607,10.62927,4.65825,5.18746,3.69799,4.59508,16.19654,0.12587,0.33029,1.15669,0.72486,1.2314,1.12878,2.70833,1.77083
2018-07-12,0.18166,0.85171,15.71428,18.57142,1.37638,0.26469,0.95073,0.21607,11.56416,4.47712,6.75398,2.97894,5.98271,13.96724,0.15563,0.33371,1.43429,0.74028,1.8984,1.25705,2.74305,1.35416
2018-07-13,0.22247,1.011,22.85714,20,1.00582,0.31762,0.56179,0.43215,10.9198,4.0035,5.75243,2.20852,5.09554,12.30664,0.08293,0.28053,0.8945,0.66317,0.667,0.89789,2.67361,1.73611
2018-07-14,0.07108,0.26986,0,0,0.89994,0,0,0,5.75708,1.40948,2.87621,1.48947,2.54777,7.30209,0.05171,0.18929,0.46267,0.30845,0.35915,0.20523,0.76388,0.41666
2018-07-15,0.06582,0.17508,0,0,0.63525,0,0.47536,0,5.5779,1.42344,3.13302,2.31124,2.77525,7.34758,0.04683,0.36005,0.32387,0.29302,0.25654,0.17957,0.90277,0.45138
2018-07-16,0.10794,0.24221,18.57142,32.85714,0.74113,0.52938,0.25929,0.47536,11.26649,3.91098,5.05906,2.38828,4.48134,12.05641,0.0644,0.36298,0.70943,0.43183,0.35915,0.30785,3.15972,1.875
2018-07-17,0.11189,0.23168,21.42857,21.42857,1.00582,0.74113,0.90751,0.69144,11.03147,4.20963,5.52131,2.64509,4.8908,10.69153,0.06,0.38688,0.44725,0.21591,0.46177,0.71831,2.43055,1.52777
2018-07-18,0.11979,0.20009,20,12.85714,2.11752,0.58231,1.68539,0.38893,10.85423,4.82835,10.42629,3.36414,9.23566,13.08007,0.07757,0.34688,0.64774,0.4164,0.92355,1.2827,3.71527,1.63194
2018-07-19,0.12505,0.21852,11.42857,21.42857,1.74695,0.89994,2.11754,0.64822,10.46533,4.47387,5.9322,4.69953,5.25477,13.03457,0.07513,0.44738,0.7557,0.40098,1.94971,1.77013,3.36805,1.66666
2018-07-20,0.11452,0.2488,15.71428,8.57142,1.27051,0.47644,1.21002,0,10.42995,3.73017,6.13764,3.33846,5.43676,14.53594,0.0761,0.34688,0.92535,0.29302,2.1806,2.07798,2.25694,1.97916
2018-07-21,0.05792,0.10662,0,0,0.68819,0.47644,0,0.47536,5.03513,1.37507,2.67077,2.64509,2.36578,7.89353,0.03707,0.23564,0.23133,0.15422,0.82093,0.46177,0.45138,0.17361
2018-07-22,0.0487,0.10794,0,0,0.63525,0,0.21607,0,4.71084,1.3926,1.77195,2.13148,1.5696,8.16651,0.03463,0.21515,0.43183,0.07711,0.667,0.46177,0.69444,0
2018-07-23,0.13295,0.24485,21.42857,12.85714,5.982,0.4235,7.56266,0.47536,11.4236,6.02262,16.82074,7.24191,14.8999,29.77707,0.23271,0.36737,1.72732,0.74028,12.16008,8.3376,2.67361,1.5625
2018-07-24,0.12769,0.21325,10,0,1.85283,0.4235,2.24719,0.69144,10.23096,4.88127,4.90498,3.92912,4.34485,16.62875,0.09708,0.36493,0.98704,0.44725,3.25808,4.41251,2.56944,1.35416
2018-07-25,0.1685,0.28302,14.28571,15.71428,2.11752,0,2.20397,0.3025,10.77762,5.0861,6.0606,3.82639,5.36851,18.99454,0.13221,0.40982,1.20296,0.63232,6.51616,5.36172,2.60416,1.77083
2018-07-26,0.10794,0.21325,7.14285,21.42857,0.89994,0.26469,0.82108,0.51858,10.54324,4.14374,7.42167,2.33692,6.57415,14.12647,0.08147,0.32785,0.63232,0.55521,2.53976,3.12981,2.5,1.28472
2018-07-27,0.11847,0.16981,0,0,0.63525,0.26469,0.21607,0.64822,9.94984,3.56657,4.8793,1.59219,4.32211,9.82711,0.05513,0.28345,0.32387,0.23133,1.25705,2.07798,2.11805,1.25
2018-07-28,0.07371,0.07898,0,0,0.4235,0,0.21607,0,5.06403,1.46824,1.9774,1.1813,1.75159,6.91537,0.02488,0.21808,0.1388,0.12338,0.48742,0.51308,0.48611,0.27777
2018-07-29,0.07108,0.09214,0,0,0.58231,0,0,0,4.65793,1.33807,2.1058,1.4381,1.86533,7.09736,0.0278,0.21564,0,0.12338,0.15392,0.23088,0.83333,0.27777
2018-07-30,0.14612,0.13559,11.42857,10,0.95288,0.4235,0.43215,0.43215,9.85733,3.74186,3.87776,2.05444,3.43494,11.98817,0.0522,0.26004,0.29302,0.15422,1.46228,1.2314,2.32638,1.73611
2018-07-31,0.11847,0.14612,8.57142,0,1.42932,1.11169,0.43215,0.56179,9.16654,3.7464,3.74935,2.25988,3.3212,10.25932,0.0522,0.29126,0.30845,0.30845,1.41097,1.8471,2.60416,1.31944
2018-08-01,0.10399,0.13953,14.28571,10,1.00582,0.31762,0.21607,0.64822,9.48953,3.61299,3.77503,1.72059,3.34394,10.89626,0.06147,0.27418,0.4164,0.38556,1.53925,2.02668,3.19444,1.14583
2018-08-02,0.17771,0.17113,10,0,1.9587,0.26469,3.45721,0.64822,9.32755,4.32552,4.59681,2.72213,4.07188,13.12556,0.09562,0.30004,0.78655,0.67859,2.41149,1.33401,2.46527,1.28472
2018-08-03,0.13032,0.14217,18.57142,11.42857,1.00582,0,0.99394,0.21607,8.70623,3.65551,4.0832,2.31124,3.61692,8.303,0.07367,0.26491,0.30845,0.43183,1.2827,0.92355,2.39583,1.31944
2018-08-04,0.06582,0.09873,0,0,0.31762,0,0,0,4.65079,1.48512,1.56651,1.54083,1.38762,6.5969,0.06244,0.19466,0.2776,0.15422,0.64135,0.20523,0.625,0.20833
2018-08-05,0.0566,0.07766,0,0,1.00582,0.31762,0,0,5.02897,1.38449,1.20698,1.74627,1.06915,7.48407,0.0561,0.25125,0.21591,0.16964,0.38481,0.30785,0.76388,0.17361
2018-08-06,0.11847,0.14348,12.85714,11.42857,0.58231,0,0.77787,0.64822,9.22919,3.71362,19.13199,2.05444,16.94722,11.07825,0.08391,0.32053,0.38556,0.16964,1.2314,0.79527,2.36111,1.42361
2018-08-07,0.17113,0.19351,11.42857,0,1.21757,0,0.47536,0.73465,8.91464,4.10965,3.59527,2.9019,3.18471,11.55595,0.05952,0.31907,0.18507,0.38556,0.82093,1.66752,2.04861,1.21527
2018-08-08,0.20536,0.24221,10,8.57142,0.89994,0.68819,0.21607,0.21607,9.52394,3.98565,4.13456,1.61787,3.66242,10.78252,0.05708,0.38103,0.29302,0.33929,0.76962,0.667,2.08333,1.42361
2018-08-09,0.16718,0.26723,17.14285,0,0.68819,0.26469,0.3025,0.43215,9.03897,3.8321,4.49409,1.1813,3.98089,8.12101,0.06244,0.55423,0.37014,0.43183,0.56439,0.71831,2.32638,1.21527
2018-08-10,0.12505,0.23037,10,15.71428,0.95288,0,0.8643,0.56179,9.29736,3.80613,13.02003,1.95172,11.53321,8.18926,0.06781,0.29809,0.58605,0.4164,0.92355,0.87224,2.22222,1.18055
2018-08-11,0.10268,0.11452,7.14285,0,0.89994,0,0.47536,0,5.11402,1.4611,2.67077,1.66923,2.36578,6.71064,0.03707,0.23759,0.43183,0.18507,0.41046,0.17957,0.52083,0.20833
2018-08-12,0.17903,0.10531,7.14285,0,0.68819,0,0.21607,0.21607,5.31301,1.46532,3.0303,2.13148,2.68425,7.57506,0.03463,0.23369,0.29302,0.15422,0.56439,0.35915,0.45138,0.24305
2018-08-13,0.21194,0.2093,30,15.71428,6.24669,0.31762,6.87121,0.21607,17.63418,6.85429,12.73754,5.41859,11.28298,26.93357,0.26687,0.37713,2.37507,1.03331,4.79733,2.4628,3.02083,1.90972
2018-08-14,0.14743,0.16586,11.42857,7.14285,2.43515,0.31762,1.81503,0.60501,12.10011,4.37876,9.27067,3.64663,8.21201,12.87534,0.11318,0.32931,0.8945,0.44725,1.71883,1.5649,1.90972,1.38888
2018-08-15,0.12374,0.12769,0,0,1.32345,0,0.25929,0,6.82994,2.17428,2.74781,2.41397,2.43403,8.09827,0.05952,0.24052,0.50894,0.18507,0.69266,0.41046,1.11111,0.3125
2018-08-16,0.15928,0.15402,7.14285,21.42857,1.90577,0.74113,2.50648,0.38893,11.43626,5.29418,4.62249,3.72367,4.09463,17.99363,0.20491,0.30834,1.38803,0.52436,2.38583,1.79579,2.32638,1.59722
2018-08-17,0.12637,0.15402,10,0,0.95288,0.31762,0.77787,0.90751,9.87421,3.99928,3.72367,2.9019,3.29845,10.44131,0.08391,0.31614,0.6169,0.52436,1.30836,1.46228,3.02083,1.45833
2018-08-18,0.06187,0.06713,0,0,0.847,0,0.21607,0,5.01663,1.51823,1.56651,1.77195,1.38762,6.75614,0.06537,0.21905,0.23133,0.12338,0.53873,0.20523,0.59027,0.20833
2018-08-19,0.06845,0.10926,0,0,1.16463,0,0,0.21607,4.9332,1.46986,1.41242,1.87467,1.25113,6.98362,0.0522,0.22296,0.33929,0,0.41046,0.41046,0.55555,0.52083
2018-08-20,0.14217,0.19877,7.14285,15.71428,1.37638,0,0.60501,0.43215,10.37639,4.01097,15.25423,3.36414,13.51228,11.23748,0.08489,0.35078,0.74028,0.30845,1.12878,1.18009,2.53472,1.52777
2018-08-21,0.14348,0.19877,20,14.28571,1.05876,0.37056,0.25929,0.8643,10.68315,3.96163,5.82948,2.77349,5.16378,10.91901,0.0844,0.34346,0.80197,0.38556,1.46228,1.46228,3.26388,1.52777
2018-08-22,0.14085,0.15665,15.71428,11.42857,0.89994,0.31762,0.21607,0.77787,9.795,3.9019,4.77657,2.43965,4.23111,10.5323,0.07367,0.3381,0.52436,0.50894,1.15443,1.10312,2.84722,1.70138
2018-08-23,0.11716,0.15533,0,0,0.63525,0.37056,0.25929,0.38893,8.88899,3.83827,10.45197,2.1058,9.25841,9.25841,0.07513,0.30346,0.49352,0.46267,0.79527,1.10312,2.67361,1.66666
2018-08-24,0.1211,0.14085,12.85714,11.42857,0.58231,0,0,0.56179,8.92665,3.82918,9.03954,2.46533,8.00727,9.69062,0.06488,0.38347,0.47809,0.38556,0.6157,0.6157,2.95138,1.31944
2018-08-25,0.05134,0.0724,0,0,0.74113,0,0.3025,0,4.85692,1.63412,2.2342,2.28556,1.97907,6.73339,0.05366,0.24198,0.07711,0.1388,0.25654,0.667,0.72916,0.38194
2018-08-26,0.06187,0.06582,0,0,0.37056,0,0,0.25929,5.01241,1.63444,1.92604,2.13148,1.70609,6.80163,0.04195,0.22881,0.18507,0.20049,0.43612,0.17957,1.11111,0.3125
2018-08-27,0.12769,0.16191,8.57142,8.57142,1.27051,0.26469,0.38893,0.43215,10.12286,3.99052,6.52285,2.31124,5.77797,11.73794,0.05854,0.35566,0.29302,0.40098,0.74397,1.12878,3.71527,1.5625
2018-08-28,0.10662,0.17113,11.42857,21.42857,0.89994,0.847,0.21607,0.47536,10.62797,3.89735,13.37955,2.02876,11.85168,11.35122,0.06976,0.38054,0.37014,0.58605,0.89789,0.84658,3.40277,1.28472
2018-08-29,0.12637,0.15533,27.14285,7.14285,0.68819,0.26469,0.47536,0.69144,9.92874,3.72985,5.46995,2.05444,4.84531,8.32575,0.06976,0.35127,0.29302,0.33929,0.51308,0.82093,3.50694,1.49305
2018-08-30,0.13427,0.17376,17.14285,15.71428,0.47644,0.68819,0.38893,0.56179,9.47168,3.77659,5.1361,1.82331,4.54959,9.80436,0.05561,0.35468,0.44725,0.55521,0.82093,0.59004,3.125,1.80555
2018-08-31,0.11189,0.11847,8.57142,7.14285,0.89994,0.58231,0.21607,0.8643,8.64618,3.43347,5.49563,1.51515,4.86806,10.87352,0.05903,0.28541,0.47809,0.63232,1.2314,1.41097,2.56944,1.07638
2018-09-01,0.05134,0.0724,0,0,0.68819,0,0,0,4.77836,1.44681,1.79763,1.59219,1.59235,6.77888,0.02244,0.18734,0.10795,0.09253,0.48742,0.56439,0.86805,0.34722
2018-09-02,0.04739,0.0645,0,0,0.58231,0,0,0,4.71279,1.39033,1.69491,2.05444,1.50136,7.48407,0.02829,0.24198,0.12338,0.10795,0.25654,0.28219,0.97222,0
2018-09-03,0.12769,0.14348,10,17.14285,0.68819,0.63525,0.21607,0.38893,9.16492,3.8149,3.72367,1.87467,3.29845,11.07825,0.06586,0.2976,0.18507,0.2776,0.53873,0.71831,2.5,1.31944
2018-09-04,0.11452,0.1685,7.14285,7.14285,0.79407,0.31762,0.56179,0.25929,29.07597,3.88988,8.44889,1.9774,7.48407,10.46405,0.06098,0.34249,0.20049,0.32387,1.18009,1.18009,3.02083,1.5625
2018-09-05,0.13822,0.14743,20,38.57142,2.17046,0.26469,2.72255,0.60501,9.41942,4.20736,4.36569,2.61941,3.86715,11.01,0.10099,0.3542,0.35471,0.38556,1.12878,1.07747,3.09027,1.77083
